OrderID,OrderDate,Region,Category,Product,Quantity,UnitPrice,Discount,Revenue
10385,2023-01-13,South,Furniture,Chair,1,185.38,0.0,185.38
10386,2023-01-13,East,Electronics,Tablet,1,465.68,0.0,465.68
10387,2023-01-13,West,Furniture,Sofa,5,190.43,0.0,952.17
10388,2023-01-13,North,Electronics,Laptop,1,488.88,0.05,464.44
10389,2023-01-13,South,Clothing,Jacket,2,44.15,0.0,88.3
10390,2023-01-13,East,Electronics,Smartphone,2,495.84,0.0,991.67
10391,2023-01-13,North,Furniture,Chair,4,171.92,0.15,584.53
10392,2023-01-13,North,Clothing,Dress,4,41.73,0.15,141.87
10393,2023-01-13,East,Furniture,Table,2,217.24,0.1,391.03
10394,2023-01-13,North,Electronics,Headphones,3,401.51,0.1,1084.08
10395,2023-01-13,North,Grocery,Eggs,1,5.31,0.1,4.78
10396,2023-01-13,East,Grocery,Rice,5,4.7,0.05,22.34
10397,2023-01-13,South,Electronics,Tablet,5,456.97,0.1,2056.39
10398,2023-01-13,North,Clothing,Dress,3,41.29,0.05,117.69
10399,2023-01-13,West,Furniture,Table,2,181.81,0.15,309.08
10400,2023-01-13,South,Electronics,Smartphone,3,424.64,0.15,1082.84
10401,2023-01-13,South,Clothing,T-Shirt,1,41.08,0.05,39.02
10402,2023-01-13,West,Grocery,Bread,4,4.17,0.05,15.86
10403,2023-01-13,North,Grocery,Bread,5,5.27,0.1,23.7
10404,2023-01-14,East,Furniture,Table,5,230.74,0.0,1153.68
10405,2023-01-14,South,Electronics,Headphones,2,434.95,0.0,869.91
10406,2023-01-14,North,Furniture,Bookshelf,1,178.95,0.0,178.95
10407,2023-01-14,West,Furniture,Bookshelf,3,228.09,0.1,615.85
10408,2023-01-14,South,Electronics,Smartphone,3,524.77,0.0,1574.32
10409,2023-01-14,East,Furniture,Chair,1,218.95,0.05,208.0
10410,2023-01-14,North,Clothing,T-Shirt,1,34.86,0.0,34.86
10411,2023-01-14,East,Clothing,Dress,3,35.71,0.05,101.78
10412,2023-01-14,North,Electronics,Laptop,1,597.56,0.1,537.8
10413,2023-01-14,East,Electronics,Smartphone,3,488.54,0.0,1465.63
10414,2023-01-14,East,Electronics,Laptop,3,598.25,0.15,1525.54
10415,2023-01-14,South,Clothing,Dress,2,37.4,0.15,63.57
10416,2023-01-14,East,Electronics,Smartphone,4,417.13,0.0,1668.53
10417,2023-01-14,West,Clothing,T-Shirt,1,35.63,0.0,35.63
10418,2023-01-14,East,Grocery,Rice,1,5.66,0.15,4.81
10419,2023-01-14,North,Grocery,Eggs,5,4.54,0.15,19.3
10420,2023-01-14,South,Clothing,Jeans,4,37.19,0.1,133.88
10421,2023-01-14,South,Furniture,Table,4,212.95,0.0,851.79
10422,2023-01-14,East,Furniture,Sofa,4,164.81,0.15,560.36
10423,2023-01-14,South,Grocery,Rice,5,5.27,0.1,23.71
10424,2023-01-14,North,Clothing,Dress,2,33.55,0.0,67.09
10425,2023-01-14,East,Grocery,Bread,1,4.6,0.15,3.91
10426,2023-01-14,West,Clothing,Dress,5,33.92,0.1,152.63
10427,2023-01-14,West,Furniture,Chair,4,234.16,0.15,796.14
10428,2023-01-14,North,Electronics,Smartphone,5,418.59,0.05,1988.28
10429,2023-01-14,South,Grocery,Eggs,1,5.22,0.15,4.43
10430,2023-01-14,South,Grocery,Milk,5,4.07,0.0,20.36
10431,2023-01-14,East,Furniture,Chair,2,190.47,0.05,361.9
10432,2023-01-14,East,Electronics,Laptop,1,461.1,0.15,391.94
10433,2023-01-14,South,Clothing,Jeans,4,45.97,0.05,174.7
10434,2023-01-14,East,Furniture,Sofa,4,228.11,0.05,866.83
10435,2023-01-14,West,Clothing,T-Shirt,2,40.64,0.0,81.27
10436,2023-01-15,South,Grocery,Milk,3,5.58,0.15,14.23
10437,2023-01-15,South,Electronics,Headphones,5,404.58,0.1,1820.6
10438,2023-01-15,South,Clothing,Jeans,4,41.17,0.05,156.44
10439,2023-01-15,North,Furniture,Chair,5,228.96,0.15,973.08
10440,2023-01-15,East,Furniture,Chair,5,185.4,0.1,834.31
10441,2023-01-15,North,Furniture,Chair,5,189.4,0.15,804.96
10442,2023-01-15,North,Furniture,Bookshelf,1,178.6,0.0,178.6
10443,2023-01-15,West,Grocery,Bread,4,4.62,0.05,17.57
10444,2023-01-15,West,Furniture,Chair,4,228.12,0.15,775.59
10445,2023-01-15,North,Clothing,Jeans,2,42.4,0.1,76.33
10446,2023-01-15,East,Clothing,T-Shirt,3,35.07,0.0,105.21
10447,2023-01-15,South,Furniture,Sofa,2,164.62,0.15,279.86
10448,2023-01-15,East,Electronics,Headphones,3,434.13,0.0,1302.4
10449,2023-01-15,North,Grocery,Milk,3,4.36,0.15,11.11
10450,2023-01-15,West,Electronics,Tablet,4,599.34,0.0,2397.36
10451,2023-01-15,North,Clothing,Dress,4,34.78,0.15,118.25
10452,2023-01-15,West,Furniture,Sofa,2,170.46,0.15,289.78
10453,2023-01-15,East,Furniture,Bookshelf,5,188.34,0.1,847.53
10454,2023-01-15,West,Furniture,Table,5,190.97,0.0,954.83
10455,2023-01-15,South,Clothing,Jeans,3,38.7,0.05,110.29
10456,2023-01-15,East,Electronics,Smartphone,2,437.94,0.0,875.88
10457,2023-01-15,North,Electronics,Laptop,2,448.24,0.0,896.48
10458,2023-01-16,South,Electronics,Laptop,4,474.28,0.0,1897.13
10459,2023-01-16,West,Clothing,Jacket,5,45.51,0.1,204.79
10460,2023-01-16,North,Furniture,Table,4,229.17,0.15,779.19
10461,2023-01-16,West,Furniture,Bookshelf,3,190.07,0.15,484.68
10462,2023-01-16,North,Furniture,Table,5,236.5,0.0,1182.49
10463,2023-01-16,North,Grocery,Rice,1,5.89,0.05,5.59
10464,2023-01-16,West,Grocery,Rice,1,5.68,0.05,5.4
10465,2023-01-16,West,Grocery,Bread,5,5.65,0.1,25.43
10466,2023-01-16,South,Grocery,Eggs,1,5.23,0.15,4.44
10467,2023-01-16,East,Grocery,Rice,3,4.21,0.15,10.74
10468,2023-01-16,North,Clothing,T-Shirt,5,32.61,0.1,146.74
10469,2023-01-16,East,Electronics,Laptop,3,414.25,0.15,1056.34
10470,2023-01-16,North,Electronics,Tablet,5,477.52,0.1,2148.84
10471,2023-01-16,South,Grocery,Eggs,4,5.55,0.1,19.98
10472,2023-01-16,East,Grocery,Eggs,3,4.82,0.0,14.47
10473,2023-01-16,South,Furniture,Bookshelf,2,161.68,0.15,274.85
10474,2023-01-16,West,Grocery,Rice,1,5.95,0.1,5.36
10475,2023-01-16,South,Clothing,T-Shirt,4,41.84,0.05,158.99
10476,2023-01-16,North,Electronics,Laptop,2,495.65,0.1,892.17
10477,2023-01-16,South,Furniture,Chair,4,183.43,0.15,623.65
10478,2023-01-16,South,Furniture,Chair,5,233.62,0.15,992.9
10479,2023-01-16,West,Grocery,Bread,2,4.26,0.1,7.66
10480,2023-01-16,North,Grocery,Milk,1,4.74,0.1,4.27
10481,2023-01-16,South,Grocery,Milk,1,4.33,0.15,3.68
10482,2023-01-16,South,Grocery,Rice,4,4.39,0.05,16.7
10483,2023-01-16,North,Grocery,Rice,3,5.34,0.05,15.23
10484,2023-01-16,East,Clothing,T-Shirt,4,46.7,0.05,177.47
10485,2023-01-16,North,Electronics,Smartphone,5,595.68,0.05,2829.48
10486,2023-01-16,West,Furniture,Sofa,4,164.31,0.15,558.65
10487,2023-01-16,South,Furniture,Sofa,1,234.99,0.0,234.99
10488,2023-01-16,North,Furniture,Table,5,214.82,0.15,913.0
10489,2023-01-16,East,Furniture,Sofa,3,172.05,0.15,438.74
10490,2023-01-16,North,Furniture,Sofa,5,207.23,0.15,880.72
10491,2023-01-16,East,Clothing,Jeans,3,34.43,0.05,98.11
10492,2023-01-16,East,Grocery,Eggs,1,5.52,0.1,4.97
10493,2023-01-16,West,Furniture,Table,1,219.34,0.1,197.4
10494,2023-01-16,North,Grocery,Bread,3,4.8,0.05,13.69
10495,2023-01-16,South,Clothing,T-Shirt,2,43.88,0.05,83.37
10496,2023-01-16,East,Clothing,Jacket,2,37.69,0.0,75.37
10497,2023-01-16,North,Grocery,Bread,2,5.52,0.05,10.49
10498,2023-01-17,North,Furniture,Table,1,236.65,0.0,236.65
10499,2023-01-17,West,Clothing,Dress,3,45.47,0.05,129.59
10500,2023-01-17,West,Clothing,T-Shirt,2,37.89,0.0,75.79
10501,2023-01-17,West,Grocery,Milk,3,4.28,0.05,12.19
10502,2023-01-17,North,Furniture,Bookshelf,5,162.33,0.05,771.05
10503,2023-01-17,West,Grocery,Rice,5,4.19,0.1,18.84
10504,2023-01-17,East,Grocery,Rice,3,4.13,0.15,10.53
10505,2023-01-17,South,Clothing,Dress,4,32.84,0.15,111.67
10506,2023-01-17,South,Furniture,Table,3,181.59,0.15,463.04
10507,2023-01-17,East,Electronics,Headphones,3,411.71,0.0,1235.13
10508,2023-01-17,West,Furniture,Table,5,223.09,0.15,948.13
10509,2023-01-17,East,Grocery,Rice,4,4.24,0.0,16.98
10510,2023-01-17,East,Electronics,Smartphone,4,412.51,0.15,1402.53
10511,2023-01-17,East,Clothing,Jacket,1,46.93,0.0,46.93
10512,2023-01-17,North,Electronics,Smartphone,4,499.23,0.1,1797.24
10513,2023-01-17,East,Clothing,Jeans,4,38.14,0.0,152.57
10514,2023-01-17,South,Grocery,Rice,1,5.13,0.05,4.87
10515,2023-01-17,South,Clothing,T-Shirt,3,32.39,0.05,92.3
10516,2023-01-17,South,Electronics,Smartphone,1,585.92,0.1,527.33
10517,2023-01-17,North,Clothing,Jeans,3,38.87,0.1,104.96
10518,2023-01-17,North,Electronics,Tablet,5,496.18,0.0,2480.91
10519,2023-01-17,South,Grocery,Rice,4,4.27,0.15,14.51
10520,2023-01-17,South,Clothing,Jacket,2,46.55,0.15,79.14
10521,2023-01-17,North,Grocery,Milk,1,4.32,0.15,3.67
10522,2023-01-17,West,Grocery,Rice,4,5.31,0.15,18.07
10523,2023-01-17,North,Furniture,Bookshelf,4,163.57,0.05,621.56
10524,2023-01-17,West,Clothing,Jacket,4,44.59,0.05,169.46
10525,2023-01-17,West,Grocery,Milk,2,5.69,0.05,10.81
10526,2023-01-17,West,Electronics,Laptop,4,406.72,0.15,1382.86
10527,2023-01-17,South,Furniture,Sofa,1,187.67,0.05,178.29
10528,2023-01-17,North,Clothing,Jacket,2,43.72,0.1,78.69
10529,2023-01-18,West,Clothing,Dress,5,32.84,0.15,139.55
10530,2023-01-18,West,Grocery,Milk,1,4.99,0.0,4.99
10531,2023-01-18,South,Electronics,Headphones,2,438.24,0.0,876.48
10532,2023-01-18,East,Clothing,T-Shirt,5,41.74,0.0,208.68
10533,2023-01-18,North,Electronics,Laptop,2,544.0,0.1,979.2
10534,2023-01-18,South,Electronics,Headphones,1,504.68,0.0,504.68
10535,2023-01-18,North,Furniture,Bookshelf,2,203.4,0.1,366.13
10536,2023-01-18,South,Electronics,Laptop,2,416.35,0.05,791.06
10537,2023-01-18,South,Electronics,Smartphone,5,428.19,0.05,2033.91
10538,2023-01-18,West,Electronics,Smartphone,2,492.46,0.15,837.18
10539,2023-01-18,East,Electronics,Headphones,4,412.45,0.15,1402.35
10540,2023-01-18,South,Grocery,Eggs,2,5.96,0.1,10.72
10541,2023-01-18,East,Electronics,Tablet,5,432.94,0.1,1948.24
10542,2023-01-18,West,Furniture,Bookshelf,5,212.77,0.15,904.27
10543,2023-01-18,West,Furniture,Sofa,5,196.1,0.05,931.47
10544,2023-01-18,West,Furniture,Chair,2,165.22,0.05,313.91
10545,2023-01-18,East,Grocery,Bread,1,4.78,0.1,4.3
10546,2023-01-18,South,Clothing,Dress,1,38.36,0.1,34.52
10547,2023-01-18,East,Electronics,Headphones,3,440.75,0.05,1256.15
10548,2023-01-18,West,Grocery,Bread,4,5.51,0.0,22.06
10549,2023-01-18,North,Grocery,Eggs,1,4.79,0.15,4.07
10550,2023-01-18,South,Grocery,Milk,2,4.9,0.05,9.3
10551,2023-01-18,West,Furniture,Sofa,3,189.05,0.1,510.43
10552,2023-01-18,South,Clothing,Dress,1,41.57,0.1,37.41
10553,2023-01-18,West,Grocery,Rice,4,5.64,0.0,22.56
10554,2023-01-18,West,Furniture,Table,3,230.59,0.15,588.01
10555,2023-01-18,East,Furniture,Sofa,1,193.42,0.1,174.08
10556,2023-01-18,North,Electronics,Smartphone,5,464.6,0.15,1974.56
10557,2023-01-18,South,Furniture,Sofa,3,172.98,0.1,467.04
10558,2023-01-18,North,Electronics,Headphones,1,405.87,0.15,344.99
10559,2023-01-18,South,Furniture,Table,5,237.88,0.15,1010.98
10560,2023-01-18,North,Electronics,Tablet,2,422.15,0.15,717.65
10561,2023-01-18,West,Electronics,Headphones,2,564.33,0.15,959.36
10562,2023-01-18,North,Electronics,Tablet,2,563.85,0.15,958.55
10563,2023-01-18,West,Furniture,Table,5,169.04,0.05,802.92
10564,2023-01-18,South,Electronics,Laptop,3,428.39,0.0,1285.18
10565,2023-01-18,East,Clothing,Jeans,2,41.82,0.1,75.28
10566,2023-01-18,West,Grocery,Milk,1,5.68,0.1,5.11
10567,2023-01-18,South,Clothing,Jacket,3,32.5,0.0,97.49
10568,2023-01-19,South,Furniture,Sofa,4,214.53,0.05,815.23
10569,2023-01-19,North,Grocery,Bread,1,5.67,0.1,5.11
10570,2023-01-19,West,Clothing,Jacket,4,45.86,0.1,165.1
10571,2023-01-19,South,Clothing,Jacket,5,32.53,0.0,162.66
10572,2023-01-19,North,Furniture,Bookshelf,4,229.7,0.1,826.91
10573,2023-01-19,North,Clothing,Dress,5,46.38,0.1,208.72
10574,2023-01-19,North,Furniture,Sofa,3,204.84,0.1,553.06
10575,2023-01-19,South,Grocery,Milk,4,4.76,0.05,18.1
10576,2023-01-19,East,Clothing,Jeans,3,38.76,0.0,116.28
10577,2023-01-19,West,Grocery,Milk,2,5.93,0.05,11.27
10578,2023-01-19,West,Electronics,Headphones,3,565.21,0.1,1526.06
10579,2023-01-19,North,Grocery,Bread,5,5.93,0.1,26.67
10580,2023-01-19,North,Clothing,Dress,1,36.5,0.1,32.85
10581,2023-01-19,West,Furniture,Bookshelf,5,203.26,0.15,863.84
10582,2023-01-19,North,Furniture,Chair,1,197.5,0.0,197.5
10583,2023-01-19,South,Clothing,T-Shirt,3,35.62,0.05,101.52
10584,2023-01-19,South,Electronics,Tablet,3,580.58,0.15,1480.48
10585,2023-01-19,South,Electronics,Laptop,1,597.81,0.1,538.03
10586,2023-01-19,East,Grocery,Rice,1,4.57,0.15,3.88
10587,2023-01-19,East,Clothing,Dress,2,41.17,0.0,82.35
10588,2023-01-19,North,Grocery,Bread,5,5.2,0.0,25.99
10589,2023-01-19,North,Electronics,Laptop,5,406.53,0.1,1829.38
10590,2023-01-19,North,Furniture,Bookshelf,1,162.01,0.1,145.81
10591,2023-01-19,East,Grocery,Bread,4,4.93,0.1,17.74
10592,2023-01-19,North,Clothing,Jeans,4,39.09,0.15,132.92
10593,2023-01-19,North,Clothing,Jeans,4,44.62,0.1,160.64
10594,2023-01-19,West,Clothing,Jacket,4,33.67,0.05,127.94
10595,2023-01-19,West,Electronics,Headphones,4,590.11,0.05,2242.4
10596,2023-01-19,East,Clothing,T-Shirt,1,36.3,0.05,34.49
10597,2023-01-19,South,Furniture,Chair,2,188.95,0.15,321.21
10598,2023-01-19,South,Furniture,Sofa,3,182.15,0.0,546.44
10599,2023-01-19,North,Electronics,Laptop,1,524.5,0.05,498.28
10600,2023-01-19,East,Grocery,Rice,4,4.41,0.0,17.66
10601,2023-01-19,North,Furniture,Chair,1,177.53,0.1,159.77
10602,2023-01-19,West,Grocery,Rice,2,4.93,0.0,9.85
10603,2023-01-20,West,Furniture,Table,3,163.55,0.0,490.65
10604,2023-01-20,North,Grocery,Rice,1,5.23,0.15,4.45
10605,2023-01-20,North,Clothing,Jacket,1,32.47,0.15,27.6
10606,2023-01-20,East,Furniture,Sofa,3,170.52,0.05,485.98
10607,2023-01-20,North,Electronics,Tablet,4,545.97,0.15,1856.31
10608,2023-01-20,West,Electronics,Laptop,5,521.58,0.15,2216.72
10609,2023-01-20,North,Electronics,Smartphone,4,564.24,0.15,1918.41
10610,2023-01-20,North,Clothing,Jeans,5,45.27,0.0,226.37
10611,2023-01-20,East,Grocery,Milk,2,4.23,0.05,8.04
10612,2023-01-20,North,Clothing,Dress,2,33.48,0.1,60.26
10613,2023-01-20,West,Grocery,Bread,1,4.14,0.05,3.93
10614,2023-01-20,East,Clothing,T-Shirt,2,42.7,0.0,85.39
10615,2023-01-20,South,Furniture,Sofa,3,207.9,0.05,592.5
10616,2023-01-20,South,Clothing,Jeans,1,41.8,0.15,35.53
10617,2023-01-20,East,Grocery,Milk,3,5.48,0.0,16.45
10618,2023-01-20,South,Clothing,Dress,2,32.19,0.05,61.16
10619,2023-01-20,West,Clothing,Jacket,1,33.35,0.1,30.02
10620,2023-01-20,South,Electronics,Laptop,1,443.21,0.0,443.21
10621,2023-01-20,East,Grocery,Rice,4,4.77,0.1,17.19
10622,2023-01-20,South,Grocery,Eggs,5,4.55,0.0,22.75
10623,2023-01-20,South,Furniture,Table,4,178.1,0.15,605.55
10624,2023-01-20,East,Clothing,Dress,4,46.67,0.1,168.0
10625,2023-01-20,East,Grocery,Eggs,2,4.74,0.05,9.01
10626,2023-01-20,West,Grocery,Rice,2,4.33,0.0,8.67
10627,2023-01-20,East,Grocery,Rice,1,4.69,0.15,3.99
10628,2023-01-20,East,Electronics,Smartphone,4,475.78,0.1,1712.82
10629,2023-01-20,East,Clothing,Jacket,3,38.55,0.0,115.66
10630,2023-01-20,North,Furniture,Bookshelf,5,202.49,0.15,860.57
10631,2023-01-20,West,Grocery,Bread,1,4.21,0.0,4.21
10632,2023-01-20,North,Furniture,Chair,3,202.55,0.0,607.66
10633,2023-01-20,West,Furniture,Sofa,3,191.04,0.05,544.46
10634,2023-01-20,East,Furniture,Table,3,171.76,0.0,515.29
10635,2023-01-20,South,Furniture,Chair,2,169.29,0.05,321.65
10636,2023-01-20,West,Electronics,Headphones,4,598.97,0.0,2395.89
10637,2023-01-20,North,Electronics,Laptop,3,592.23,0.15,1510.18
10638,2023-01-20,North,Electronics,Tablet,4,596.02,0.0,2384.09
10639,2023-01-21,North,Furniture,Chair,5,226.69,0.1,1020.11
10640,2023-01-21,East,Furniture,Table,5,175.57,0.0,877.85
10641,2023-01-21,North,Furniture,Sofa,4,178.8,0.1,643.69
10642,2023-01-21,East,Grocery,Eggs,1,5.16,0.15,4.39
10643,2023-01-21,North,Clothing,T-Shirt,2,39.82,0.1,71.68
10644,2023-01-21,North,Electronics,Headphones,4,460.1,0.05,1748.37
10645,2023-01-21,North,Grocery,Milk,3,4.4,0.0,13.21
10646,2023-01-21,West,Grocery,Rice,1,5.42,0.05,5.15
10647,2023-01-21,East,Clothing,Dress,3,46.55,0.1,125.69
10648,2023-01-21,South,Electronics,Headphones,4,407.6,0.05,1548.87
10649,2023-01-21,East,Clothing,Dress,5,44.71,0.15,190.01
10650,2023-01-21,North,Furniture,Table,4,237.57,0.1,855.25
10651,2023-01-21,East,Furniture,Bookshelf,4,198.67,0.15,675.49
10652,2023-01-21,South,Clothing,Jacket,2,39.86,0.1,71.75
10653,2023-01-21,North,Furniture,Bookshelf,3,200.9,0.0,602.71
10654,2023-01-21,East,Furniture,Chair,3,231.56,0.1,625.2
10655,2023-01-21,South,Grocery,Eggs,4,5.61,0.1,20.21
10656,2023-01-21,West,Clothing,T-Shirt,4,32.05,0.0,128.2
10657,2023-01-21,North,Electronics,Tablet,3,462.38,0.1,1248.43
10658,2023-01-21,East,Electronics,Laptop,5,585.28,0.15,2487.43
10659,2023-01-21,South,Grocery,Milk,5,4.06,0.1,18.27
10660,2023-01-21,South,Furniture,Table,5,188.7,0.05,896.31
10661,2023-01-21,North,Grocery,Eggs,1,5.59,0.1,5.03
10662,2023-01-21,East,Furniture,Bookshelf,2,226.28,0.1,407.3
10663,2023-01-21,South,Clothing,Jacket,1,37.47,0.0,37.47
10664,2023-01-21,North,Clothing,T-Shirt,5,44.05,0.0,220.27
10665,2023-01-21,West,Grocery,Rice,1,5.69,0.05,5.41
10666,2023-01-21,East,Grocery,Eggs,1,5.45,0.05,5.17
10667,2023-01-21,West,Grocery,Milk,3,4.7,0.1,12.68
10668,2023-01-21,South,Grocery,Rice,5,5.4,0.0,26.98
10669,2023-01-21,North,Clothing,Jacket,2,33.23,0.1,59.81
10670,2023-01-21,South,Furniture,Bookshelf,4,171.62,0.05,652.14
10671,2023-01-21,North,Grocery,Eggs,4,5.73,0.1,20.62
10672,2023-01-21,West,Clothing,Jeans,3,32.35,0.1,87.35
10673,2023-01-21,North,Clothing,T-Shirt,1,42.25,0.0,42.25
10674,2023-01-21,North,Electronics,Headphones,5,483.22,0.0,2416.12
10675,2023-01-22,East,Electronics,Headphones,2,517.17,0.15,879.19
10676,2023-01-22,South,Grocery,Bread,2,4.48,0.15,7.62
10677,2023-01-22,South,Grocery,Rice,4,4.29,0.1,15.43
10678,2023-01-22,West,Furniture,Bookshelf,2,170.71,0.05,324.34
10679,2023-01-22,East,Clothing,T-Shirt,4,38.44,0.0,153.76
10680,2023-01-22,East,Electronics,Smartphone,5,409.37,0.15,1739.82
10681,2023-01-22,South,Furniture,Chair,2,197.36,0.05,374.98
10682,2023-01-22,North,Grocery,Rice,5,5.86,0.0,29.31
10683,2023-01-22,North,Clothing,Jacket,1,45.48,0.15,38.66
10684,2023-01-22,West,Grocery,Milk,3,4.87,0.0,14.6
10685,2023-01-22,South,Grocery,Bread,4,5.35,0.0,21.4
10686,2023-01-22,South,Clothing,Jeans,5,38.2,0.1,171.91
10687,2023-01-22,North,Grocery,Eggs,2,4.28,0.0,8.56
10688,2023-01-22,North,Clothing,T-Shirt,5,47.46,0.15,201.69
10689,2023-01-22,East,Electronics,Tablet,1,459.61,0.0,459.61
10690,2023-01-22,West,Clothing,Jacket,4,47.99,0.0,191.97
10691,2023-01-22,North,Furniture,Bookshelf,4,229.27,0.1,825.36
10692,2023-01-22,East,Grocery,Milk,3,4.74,0.15,12.09
10693,2023-01-22,East,Electronics,Laptop,2,510.41,0.15,867.7
10694,2023-01-22,East,Furniture,Bookshelf,1,212.59,0.1,191.33
10695,2023-01-22,South,Grocery,Milk,1,5.59,0.1,5.03
10696,2023-01-22,North,Electronics,Smartphone,1,427.32,0.1,384.59
10697,2023-01-22,West,Furniture,Sofa,4,237.97,0.15,809.09
10698,2023-01-22,North,Grocery,Bread,1,5.78,0.15,4.91
10699,2023-01-22,East,Clothing,T-Shirt,1,45.17,0.05,42.91
10700,2023-01-22,South,Electronics,Tablet,5,537.61,0.0,2688.04
10701,2023-01-22,North,Furniture,Bookshelf,2,161.55,0.15,274.63
10702,2023-01-22,South,Furniture,Sofa,1,218.9,0.05,207.95
10703,2023-01-22,North,Grocery,Milk,4,4.02,0.1,14.47
10704,2023-01-22,North,Grocery,Milk,4,4.8,0.0,19.18
10705,2023-01-22,West,Clothing,Dress,1,40.34,0.05,38.32
10706,2023-01-22,West,Clothing,Jeans,5,33.22,0.1,149.5
10707,2023-01-22,South,Electronics,Smartphone,5,453.12,0.15,1925.75
10708,2023-01-22,West,Electronics,Laptop,1,547.81,0.1,493.02
10709,2023-01-22,West,Electronics,Smartphone,4,400.27,0.1,1440.97
10710,2023-01-22,North,Grocery,Rice,4,5.69,0.0,22.78
10711,2023-01-22,West,Clothing,Dress,1,41.7,0.15,35.44
10712,2023-01-22,West,Electronics,Smartphone,3,460.58,0.1,1243.57
10713,2023-01-22,North,Electronics,Laptop,2,520.66,0.0,1041.32
10714,2023-01-22,East,Grocery,Eggs,4,4.12,0.05,15.64
10715,2023-01-22,West,Electronics,Headphones,5,506.15,0.15,2151.13
10716,2023-01-23,East,Clothing,Dress,4,44.43,0.0,177.72
10717,2023-01-23,East,Furniture,Bookshelf,2,231.69,0.0,463.37
10718,2023-01-23,South,Clothing,T-Shirt,3,34.35,0.0,103.05
10719,2023-01-23,West,Grocery,Bread,4,5.29,0.0,21.14
10720,2023-01-23,North,Clothing,Dress,4,40.62,0.1,146.24
10721,2023-01-23,North,Furniture,Table,2,171.78,0.0,343.57
10722,2023-01-23,West,Grocery,Rice,3,4.09,0.0,12.27
10723,2023-01-23,South,Furniture,Sofa,2,179.35,0.0,358.7
10724,2023-01-23,South,Electronics,Smartphone,5,524.18,0.05,2489.86
10725,2023-01-23,South,Furniture,Table,2,174.42,0.1,313.96
10726,2023-01-23,South,Clothing,Jeans,5,39.7,0.0,198.51
10727,2023-01-23,East,Grocery,Rice,1,5.96,0.0,5.96
10728,2023-01-23,South,Clothing,Jacket,4,42.55,0.0,170.18
10729,2023-01-23,West,Grocery,Eggs,4,5.99,0.15,20.36
10730,2023-01-23,East,Furniture,Table,1,177.53,0.0,177.53
10731,2023-01-23,North,Furniture,Sofa,2,238.49,0.15,405.44
10732,2023-01-23,West,Clothing,T-Shirt,3,37.68,0.0,113.04
10733,2023-01-23,East,Clothing,T-Shirt,2,47.47,0.15,80.7
10734,2023-01-23,North,Furniture,Bookshelf,4,179.79,0.0,719.15
10735,2023-01-23,East,Clothing,T-Shirt,3,47.36,0.05,134.98
10736,2023-01-23,South,Electronics,Smartphone,4,402.42,0.05,1529.2
10737,2023-01-23,West,Electronics,Tablet,4,445.74,0.1,1604.65
10738,2023-01-23,North,Grocery,Milk,4,4.36,0.1,15.68
10739,2023-01-23,West,Grocery,Eggs,5,4.49,0.0,22.46
10740,2023-01-23,East,Grocery,Rice,5,4.24,0.0,21.19
10741,2023-01-23,South,Grocery,Eggs,3,5.91,0.0,17.73
10742,2023-01-23,West,Electronics,Laptop,1,527.09,0.15,448.03
10743,2023-01-23,North,Furniture,Sofa,3,236.07,0.1,637.4
10744,2023-01-23,South,Furniture,Chair,2,239.4,0.0,478.79
10745,2023-01-23,West,Electronics,Headphones,2,531.33,0.05,1009.52
10746,2023-01-23,North,Furniture,Table,5,237.95,0.1,1070.77
10747,2023-01-23,South,Clothing,Jacket,1,32.62,0.05,30.99
10748,2023-01-23,North,Electronics,Smartphone,2,535.91,0.0,1071.82
10749,2023-01-23,North,Grocery,Rice,3,5.13,0.0,15.38
10750,2023-01-23,East,Grocery,Milk,3,4.56,0.15,11.64
10751,2023-01-23,East,Clothing,Jacket,2,46.28,0.0,92.56
10752,2023-01-23,South,Grocery,Eggs,2,5.78,0.05,10.98
10753,2023-01-24,North,Electronics,Tablet,1,459.14,0.15,390.27
10754,2023-01-24,East,Furniture,Bookshelf,1,189.15,0.05,179.69
10755,2023-01-24,East,Clothing,T-Shirt,1,38.55,0.15,32.77
10756,2023-01-24,East,Grocery,Eggs,5,5.45,0.0,27.27
10757,2023-01-24,West,Grocery,Milk,4,4.3,0.0,17.21
10758,2023-01-24,North,Clothing,T-Shirt,4,38.8,0.0,155.21
10759,2023-01-24,East,Furniture,Chair,1,160.0,0.0,160.0
10760,2023-01-24,West,Furniture,Table,5,217.85,0.15,925.86
10761,2023-01-24,East,Clothing,Jeans,5,36.86,0.1,165.88
10762,2023-01-24,West,Clothing,Jeans,4,47.47,0.05,180.38
10763,2023-01-24,East,Clothing,Dress,1,45.57,0.1,41.02
10764,2023-01-24,South,Furniture,Table,5,217.01,0.1,976.54
10765,2023-01-24,East,Furniture,Chair,3,239.96,0.15,611.91
10766,2023-01-24,East,Grocery,Bread,5,5.08,0.15,21.61
10767,2023-01-24,North,Grocery,Eggs,2,5.42,0.1,9.75
10768,2023-01-24,South,Clothing,Jeans,1,36.3,0.15,30.86
